model,model_color,reference_key,reference,comparison_key,comparison,domain,metric,difference,ci_low,ci_high,verdict,bootstrap_replicates,resampling_unit,n_participants,n_test_messages,seed
Grok-4.3,#CC78BC,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,directional_accuracy,-0.2694877505567929,-0.3151447661469933,-0.22655881485849058,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,directional_macro_f1,-0.2299833737049129,-0.2807832976333246,-0.17855954158840176,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Content,accuracy,-0.15256124721603564,-0.20044543429844092,-0.10502793296089385,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Content,macro_f1,-0.1831079106204075,-0.2229736522393447,-0.14385560765798733,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Content,qwk,-0.3785360992766702,-0.46509818778610806,-0.28386184351718297,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Content,directional_accuracy,-0.07683741648106901,-0.11397525406283521,-0.03897333580796842,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Content,directional_macro_f1,-0.2151059542775287,-0.2722320518085102,-0.15289303143133837,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,accuracy,-0.17594654788418707,-0.222101314484127,-0.13000000000000003,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,macro_f1,-0.22987047012057915,-0.27408826318949114,-0.18327364035133983,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,qwk,-0.5001012881047027,-0.5781929368018486,-0.41567154101790776,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,directional_accuracy,-0.25055679287305127,-0.2943176328502416,-0.20777201257861644,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,directional_macro_f1,-0.23603146397289804,-0.2824151662594661,-0.18819071617571426,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,accuracy,-0.22494432071269488,-0.2723214285714286,-0.17737550555805218,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,macro_f1,-0.281482364412687,-0.3276690532891168,-0.2327076499391885,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,qwk,-0.5151847111025183,-0.5911628144553336,-0.43597909718044764,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,directional_accuracy,-0.2906458797327394,-0.3362930077691454,-0.24666629464285716,reference better,2000,participant,301,898,20263946
Grok-4.3,#CC78BC,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,directional_macro_f1,-0.2730658797799122,-0.32161785812962645,-0.22421287150629501,reference better,2000,participant,301,898,20263946
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Content,accuracy,0.015590200445434299,-0.01122313112828775,0.04429801622087495,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Content,macro_f1,0.011679967843988504,-0.015467907544617396,0.039766997935328445,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Content,qwk,-0.0009726110050044534,-0.0401343531451657,0.04337621601921518,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Content,directional_accuracy,-0.0055679287305122616,-0.02787145768633535,0.017778272154245458,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Content,directional_macro_f1,-0.00033642157818802865,-0.0352579253162687,0.03886390036733793,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Coping,accuracy,0.011135857461024523,-0.014566309618693672,0.03790730473689327,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Coping,macro_f1,0.013106584529137322,-0.01564168593212322,0.044605876196254175,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Coping,qwk,-0.008090624282814818,-0.04896443791751001,0.03293667072860531,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Coping,directional_accuracy,0.00222717149220486,-0.02219755826859038,0.026696329254727424,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Coping,directional_macro_f1,0.014305794188910814,-0.01932107101382072,0.051182924446922295,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Quitting,accuracy,-0.020044543429844075,-0.045457070707070724,0.004439634973486246,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Quitting,macro_f1,-0.021905986182136072,-0.049514664222041,0.006868623294266027,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Quitting,qwk,-0.023093603423895326,-0.06572154070371669,0.01793776625454368,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Quitting,directional_accuracy,-0.011135857461024412,-0.03436807095343675,0.011185682326621982,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,full_pp_no_cbtact,PP + history (no CBT/ACT),Quitting,directional_macro_f1,-0.016897473433878818,-0.04954042931068813,0.01890140621755534,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Content,accuracy,0.008908685968819607,-0.01895206243032327,0.038175453724234115,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Content,macro_f1,0.04231923221122391,0.0053632736843412495,0.0823331425050456,comparison better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Content,qwk,-0.008188714886144699,-0.06695606404062115,0.04978574120226866,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Content,directional_accuracy,-0.03674832962138086,-0.0625,-0.008908685968819552,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Content,directional_macro_f1,0.014992417085354037,-0.027632312161926183,0.060202420504472755,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Coping,accuracy,-0.02227171492204899,-0.05147334079045488,0.006659452460229394,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Coping,macro_f1,-0.013348655770608897,-0.04360544965364496,0.01873721337079318,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Coping,qwk,-0.019994634752997897,-0.06854302056629082,0.030744948969059334,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Coping,directional_accuracy,-0.03563474387527843,-0.06458797327394206,-0.007786213076257579,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Coping,directional_macro_f1,-0.0002417584602803502,-0.038645437768323,0.0385830955569034,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Quitting,accuracy,-0.003340757238307346,-0.031077444814403773,0.025641741071428588,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Quitting,macro_f1,0.00038701313207173405,-0.03141521892543368,0.03710149150739189,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Quitting,qwk,-0.00017674477305096303,-0.04692344925189489,0.0455276205853023,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Quitting,directional_accuracy,-0.014476614699331813,-0.040001112347052316,0.012208657047724673,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_ratings_only,History + ratings only,Quitting,directional_macro_f1,0.011363189056994183,-0.024222361935993336,0.047883091548007954,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Content,accuracy,-0.12026726057906456,-0.16853115214246076,-0.07349665924276172,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Content,macro_f1,-0.12803238130533462,-0.17538144285310261,-0.08213821931669367,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Content,qwk,-0.3080833387540721,-0.3961192891355624,-0.2173708692274691,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Content,directional_accuracy,-0.06681514476614703,-0.10000278086763068,-0.03340664336270686,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Content,directional_macro_f1,-0.14485208802871719,-0.1977746811420301,-0.08995607763583639,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Coping,accuracy,-0.14253897550111355,-0.19180021579030723,-0.09465478841870822,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Coping,macro_f1,-0.20558450330223163,-0.25353039464354105,-0.1557858899187842,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Coping,qwk,-0.43634441964866433,-0.5213548521041321,-0.3469432619342174,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Coping,directional_accuracy,-0.16146993318485525,-0.20111670374490176,-0.12111111111111117,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Coping,directional_macro_f1,-0.14558184014208198,-0.20140380912991662,-0.0898733818472058,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Quitting,accuracy,-0.19265033407572382,-0.24246569036095109,-0.14173712100852046,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Quitting,macro_f1,-0.26263831961142925,-0.3069551137583328,-0.21486102935095222,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Quitting,qwk,-0.4579493390690942,-0.5432202949499901,-0.37053081102834934,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Quitting,directional_accuracy,-0.1603563474387527,-0.1986607142857143,-0.12360801781737196,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,pp_cbtact,PP + history + CBT/ACT,history_text_only,History text only,Quitting,directional_macro_f1,-0.21126501960701227,-0.26325820603652356,-0.15936379769137768,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Content,accuracy,-0.006681514476614692,-0.035933501683501685,0.024528256006225067,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Content,macro_f1,0.030639264367235408,-0.005572877267365217,0.06905195002691705,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Content,qwk,-0.007216103881140246,-0.06355128262815522,0.049251049079068875,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Content,directional_accuracy,-0.031180400890868598,-0.057906458797327365,-0.005549389567147567,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Content,directional_macro_f1,0.015328838663542066,-0.023252602139975986,0.05220686174102127,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Coping,accuracy,-0.033407572383073514,-0.06333685968819601,-0.004464285714285698,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Coping,macro_f1,-0.02645524029974622,-0.058303361979206235,0.003670725597171634,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Coping,qwk,-0.01190401047018308,-0.055908559601852564,0.033148392451506165,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Coping,directional_accuracy,-0.03786191536748329,-0.06458797327394206,-0.012222222222222245,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Coping,directional_macro_f1,-0.014547552649191164,-0.04939965157912337,0.01825831557300355,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Quitting,accuracy,0.01670378619153673,-0.008899024157006922,0.04550752531793245,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Quitting,macro_f1,0.022292999314207806,-0.0038986420230960467,0.05149846119370706,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Quitting,qwk,0.022916858650844363,-0.01996603056614267,0.06439244521622214,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Quitting,directional_accuracy,-0.0033407572383074013,-0.02898550724637683,0.02224756039251738,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_ratings_only,History + ratings only,Quitting,directional_macro_f1,0.028260662490873,-0.010598654473558575,0.06475506019847634,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Content,accuracy,-0.13585746102449886,-0.18020523917939013,-0.09151785714285715,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Content,macro_f1,-0.13971234914932312,-0.18112901444731028,-0.09818794390241306,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Content,qwk,-0.30711072774906767,-0.38879786784696896,-0.22310835261661646,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Content,directional_accuracy,-0.061247216035634766,-0.09243019294704201,-0.030000000000000023,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Content,directional_macro_f1,-0.14451566645052916,-0.19741797243879597,-0.09128364677888098,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Coping,accuracy,-0.15367483296213807,-0.2033333333333333,-0.10401526135633252,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Coping,macro_f1,-0.21869108783136895,-0.2659317739718908,-0.16852958562148415,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Coping,qwk,-0.4282537953658495,-0.5096323608330462,-0.34142194503472456,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Coping,directional_accuracy,-0.1636971046770601,-0.20421753607103216,-0.1226309921962096,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Coping,directional_macro_f1,-0.1598876343309928,-0.21190901412263347,-0.10646348421678896,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,accuracy,-0.17260579064587975,-0.22048997772828507,-0.12611255648789615,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,macro_f1,-0.24073233342929315,-0.28631650914365236,-0.19503687248279342,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,qwk,-0.43485573564519886,-0.5124463513574148,-0.3539181088887164,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,directional_accuracy,-0.1492204899777283,-0.18729273112889236,-0.11418508218855687,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,full_pp_no_cbtact,PP + history (no CBT/ACT),history_text_only,History text only,Quitting,directional_macro_f1,-0.19436754617313345,-0.24370631356445202,-0.14441313802926245,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Content,accuracy,-0.12917594654788417,-0.17686810512051251,-0.0833886385795917,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Content,macro_f1,-0.17035161351655853,-0.22196006316279934,-0.12046556856961252,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Content,qwk,-0.2998946238679274,-0.38092253203016496,-0.21226935011655465,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Content,directional_accuracy,-0.030066815144766168,-0.06468236714975849,0.003375496719914246,comparable,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Content,directional_macro_f1,-0.15984450511407122,-0.20907329768235247,-0.1098390041596931,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,accuracy,-0.12026726057906456,-0.16926975093916122,-0.07230054999382031,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,macro_f1,-0.19223584753162273,-0.2369841329221133,-0.14755929902224643,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,qwk,-0.41634978489566643,-0.49368626511156105,-0.3312818862317236,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,directional_accuracy,-0.12583518930957682,-0.16685205784204676,-0.08584169453734675,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Coping,directional_macro_f1,-0.14534008168180163,-0.19529609593880679,-0.09563447306779566,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,accuracy,-0.18930957683741648,-0.24085019731162907,-0.1411071957084721,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,macro_f1,-0.26302533274350093,-0.3067032117325489,-0.21820228517087584,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,qwk,-0.4577725942960432,-0.5321636997953744,-0.3770910337124121,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,directional_accuracy,-0.1458797327394209,-0.18576712927751943,-0.10801781737193761,reference better,2000,participant,301,898,20264955
Gemini-2.5-Pro,#CA9161,history_ratings_only,History + ratings only,history_text_only,History text only,Quitting,directional_macro_f1,-0.22262820866400646,-0.26671587555653226,-0.1769936827857247,reference better,2000,participant,301,898,20264955
